# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Sep  1 22:14:37 2021
#
# User preference: *
#
# COLUMN epic_name:      EPIC Name
# COLUMN epic_candname:  Candidate Name
# COLUMN pl_name:        Planet Name
# COLUMN k2c_refdisp:    Reference Disposition
# COLUMN k2c_reflink:    Reference Link
# COLUMN k2c_disp:       Exoplanet Archive Disposition
# COLUMN k2c_note:       Notes
# COLUMN k2_campaign:    K2 Campaign
# COLUMN k2c_recentflag: Most Recent Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_tranmid:     Transit Midpoint [days]
# COLUMN pl_trandep:     Transit Depth [percent]
# COLUMN pl_trandur:     Transit Duration [days]
# COLUMN pl_imppar:      Impact Parameter
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_ratdor:      Ratio of Distance to Stellar Radius
# COLUMN pl_ratror:      Ratio of Candidate to Stellar Radius
# COLUMN pl_rade:        Candidate Radius [Earth radii]
# COLUMN pl_radj:        Candidate Radius [Jupiter radii]
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_fppprob:     False Positive Probability
# COLUMN st_plx:         Parallax [mas]
# COLUMN st_dist:        Distance [pc]
# COLUMN st_teff:        Effective Temperature [K]
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_metfe:       Stellar Metallicity [dex]
# COLUMN st_metratio:    Metallicity Ratio
# COLUMN st_rad:         Stellar Radius [Solar radii]
# COLUMN st_vsini:       Rot. Velocity V*sin(i) [km/s]
# COLUMN st_kep:         Kepler-band [mag]
# COLUMN st_bj:          B-band (Johnson) [mag]
# COLUMN st_vj:          V-band (Johnson) [mag]
# COLUMN st_us:          u-band (Sloan) [mag]
# COLUMN st_gs:          g-band (Sloan) [mag]
# COLUMN st_rs:          r-band (Sloan) [mag]
# COLUMN st_is:          i-band (Sloan) [mag]
# COLUMN st_zs:          z-band (Sloan) [mag]
# COLUMN st_j2:          J-band (2MASS) [mag]
# COLUMN st_h2:          H-band (2MASS) [mag]
# COLUMN st_k2:          Ks-band (2MASS) [mag]
# COLUMN st_bmvj:        B-V (Johnson) [mag]
# COLUMN st_jmh2:        J-H (2MASS) [mag]
# COLUMN st_hmk2:        H-Ks (2MASS) [mag]
# COLUMN st_jmk2:        J-Ks (2MASS) [mag]
#
epic_name,epic_candname,pl_name,k2c_refdisp,k2c_reflink,k2c_disp,k2c_note,k2_campaign,k2c_recentflag,pl_orbper,pl_tranmid,pl_trandep,pl_trandur,pl_imppar,pl_orbincl,pl_ratdor,pl_ratror,pl_rade,pl_radj,pl_eqt,pl_fppprob,st_plx,st_dist,st_teff,st_logg,st_metfe,st_metratio,st_rad,st_vsini,st_kep,st_bj,st_vj,st_us,st_gs,st_rs,st_is,st_zs,st_j2,st_h2,st_k2,st_bmvj,st_jmh2,st_hmk2,st_jmk2
EPIC 211509553,EPIC 211509553.01,,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,CANDIDATE,,5,1,20.35919000,2457151.412470,3.912000,0.1521000,,,47.600000,0.18870,11.300,1.010,,,,,,,,,0.55,,15.725,17.821,16.578,,17.263,15.935,15.065,,13.358,12.744,12.555,1.243,0.614,0.189,0.803
EPIC 211509665,EPIC 211509665.01,,FALSE POSITIVE,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,FALSE POSITIVE,,16,1,3.24719400,2458096.556050,27.499300,0.1960000,,,,,,,,,,,,,,,,,16.519,16.884,16.243,,16.479,16.533,15.648,,14.835,14.397,14.373,0.641,0.438,0.024,0.462
EPIC 211510580,EPIC 211510580.01,,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,CANDIDATE,,5,1,5.31471000,2457143.130600,0.151100,0.0790000,,,18.700000,0.03740,1.450,0.129,,,,,,,,,0.35,,15.282,18.014,16.344,,17.117,15.789,14.496,,12.478,11.859,11.633,1.670,0.619,0.226,0.845
EPIC 211516501,EPIC 211516501.01,,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,CANDIDATE,,5,1,3.84981000,2457141.931400,0.015300,0.1400000,,,7.600000,0.01204,1.860,0.166,,,,,,,,,1.42,,12.521,13.256,12.655,,12.886,12.502,12.365,,11.519,11.237,11.168,0.601,0.282,0.069,0.351
EPIC 211524114,EPIC 211524114.01,,FALSE POSITIVE,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,FALSE POSITIVE,,16,1,0.71567600,2458095.656380,0.166800,0.0520000,,,,,,,,,,,,,,,,,11.473,12.970,11.830,,12.378,11.424,11.084,,9.765,9.197,9.056,1.140,0.568,0.141,0.709
EPIC 211524558,EPIC 211524558.01,,FALSE POSITIVE,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,FALSE POSITIVE,,5,1,0.54696900,2458095.993460,49.688000,0.0817000,,,,,,,,,,,,,,,,,14.161,15.054,14.190,,14.860,13.945,13.862,,12.391,11.960,11.889,0.864,0.431,0.071,0.502
EPIC 211525389,EPIC 211525389.01,K2-105 b,CONFIRMED,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,CONFIRMED,,5,0,8.26679000,2457147.991780,,,,88.865,17.934967,0.03437,3.407,0.300,,1.000000e-04,,,5475.00,4.51,0.260,[Fe/H],0.91,,11.687,12.683,11.752,,12.252,11.667,11.445,,10.541,10.173,10.091,0.931,0.368,0.082,0.450
EPIC 211525389,EPIC 211525389.01,K2-105 b,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,CONFIRMED,,5,1,8.26698000,2457139.724080,0.133800,0.1421000,,,17.900000,0.03439,3.550,0.317,,,,,,,,,0.95,,11.687,12.683,11.752,,12.252,11.667,11.445,,10.541,10.173,10.091,0.931,0.368,0.082,0.450
EPIC 211525389,EPIC 211525389.01,K2-105 b,CANDIDATE,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,CONFIRMED,,5,0,8.26345949,2457148.003080,0.129000,0.1543333,,,,,,,,,,,,,,,,,11.687,12.683,11.752,,12.252,11.667,11.445,,10.541,10.173,10.091,0.931,0.368,0.082,0.450
EPIC 211525389,EPIC 211525389.01,K2-105 b,CANDIDATE,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,CONFIRMED,,5,0,8.26708400,2457147.990350,,0.1417000,0.3800,,,0.03280,3.500,0.310,,,,,,,,,0.98,,11.687,12.683,11.752,,12.252,11.667,11.445,,10.541,10.173,10.091,0.931,0.368,0.082,0.450
EPIC 211525389,EPIC 211525389.01,K2-105 b,CANDIDATE,<a refstr=POPE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.461.3399P/abstract target=ref>Pope et al. 2016</a>,CONFIRMED,,5,0,8.26700000,2457139.723000,0.105300,0.1340000,0.1390,,,0.03245,,,,,,,,,,,,,11.687,12.683,11.752,,12.252,11.667,11.445,,10.541,10.173,10.091,0.931,0.368,0.082,0.450
EPIC 211526186,EPIC 211526186.01,,FALSE POSITIVE,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,FALSE POSITIVE,,5,1,0.68261800,2458095.605600,1.094300,0.0487000,,,,,,,,,,,,,,,,,12.814,13.529,12.940,,13.184,12.798,12.656,,11.781,11.481,11.402,0.589,0.300,0.079,0.379
EPIC 211529065,EPIC 211529065.01,K2-270 c,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,CONFIRMED,,5,1,4.39973900,2457142.979100,0.168200,0.0705000,,,18.400000,0.03750,3.010,0.269,,,,,,,,,0.73,,13.431,14.824,13.782,,14.275,13.380,13.069,,11.968,11.462,11.368,1.042,0.506,0.094,0.600
EPIC 211529065,EPIC 211529065.01,K2-270 c,CANDIDATE,<a refstr=POPE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.461.3399P/abstract target=ref>Pope et al. 2016</a>,CONFIRMED,,5,0,4.40000000,2457142.979000,0.129700,0.0606700,0.0000,,,0.03601,,,,,,,,,,,,,13.431,14.824,13.782,,14.275,13.380,13.069,,11.968,11.462,11.368,1.042,0.506,0.094,0.600
EPIC 211529065,EPIC 211529065.02,K2-270 b,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,CONFIRMED,,5,1,1.54345200,2457140.871600,0.028600,0.0685000,,,6.300000,0.01630,1.300,0.120,,,,,,,,,0.73,,13.431,14.824,13.782,,14.275,13.380,13.069,,11.968,11.462,11.368,1.042,0.506,0.094,0.600
EPIC 211529065,EPIC 211529065.01,K2-270 c,CANDIDATE,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,CONFIRMED,,5,0,4.39987100,2458097.736620,0.107600,0.0532000,,,,,2.800,0.250,,,,,4810.00,4.59,,,0.77,,13.431,14.824,13.782,,14.275,13.380,13.069,,11.968,11.462,11.368,1.042,0.506,0.094,0.600
EPIC 211529065,EPIC 211529065.02,K2-270 b,CANDIDATE,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,CONFIRMED,,5,0,1.54304100,2457142.421080,,0.0733000,0.5100,,,0.01690,1.500,0.130,,,,,,,,,0.82,,13.431,14.824,13.782,,14.275,13.380,13.069,,11.968,11.462,11.368,1.042,0.506,0.094,0.600
EPIC 211529065,EPIC 211529065.01,K2-270 c,CANDIDATE,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,CONFIRMED,,5,0,4.39883617,2457142.986278,0.132000,0.0825000,,,,,,,,,,,,,,,,,13.431,14.824,13.782,,14.275,13.380,13.069,,11.968,11.462,11.368,1.042,0.506,0.094,0.600
EPIC 211529065,EPIC 211529065.01,K2-270 c,CANDIDATE,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,CONFIRMED,,5,0,4.40003700,2457142.975180,,0.0650000,0.4800,,,0.03680,3.300,0.290,,,,,,,,,0.82,,13.431,14.824,13.782,,14.275,13.380,13.069,,11.968,11.462,11.368,1.042,0.506,0.094,0.600
EPIC 211533633,EPIC 211533633.01,,CANDIDATE,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,CANDIDATE,,16,1,2.12695300,2458095.662120,0.070700,0.0590000,,,,,1.700,0.150,,,,,4020.00,4.70,,,0.57,,13.258,15.208,13.856,,14.726,13.231,12.629,,11.086,10.422,10.290,1.352,0.664,0.132,0.796
EPIC 211534342,EPIC 211534342.01,,FALSE POSITIVE,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,FALSE POSITIVE,,16,1,0.51270200,2458095.524060,25.950600,0.0751000,,,,,,,,,,,,,,,,,15.873,17.128,16.131,,17.155,15.819,15.324,,14.094,13.541,13.461,0.997,0.553,0.080,0.633
EPIC 211535327,EPIC 211535327.01,,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,CANDIDATE,,5,1,20.22440000,2457144.990500,0.113200,0.1740000,,,33.200000,0.03230,2.940,0.262,,,,,,,,,0.83,,14.004,14.799,14.060,,14.574,13.823,13.759,,12.656,12.277,12.217,0.739,0.379,0.060,0.439
EPIC 211535481,EPIC 211535481.01,,FALSE POSITIVE,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,FALSE POSITIVE,,16,1,0.53969600,2458095.523620,10.133100,0.0727000,,,,,,,,,,,,,,,,,14.979,16.159,15.273,,15.718,15.010,14.662,,13.875,13.438,13.361,0.886,0.437,0.077,0.514
EPIC 211538193,EPIC 211538193.01,,FALSE POSITIVE,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,FALSE POSITIVE,,16,1,0.59725800,2458095.986010,25.056600,0.0817000,,,,,,,,,,,,,,,,,13.908,,,,,,,,12.607,12.213,12.119,,0.394,0.094,0.488
EPIC 211539054,EPIC 211539054.01,,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,CANDIDATE,,5,1,11.02130000,2457150.291600,0.020200,0.1800000,,,17.000000,0.01371,2.250,0.201,,,,,,,,,1.51,,10.560,11.088,10.470,,11.160,10.457,10.304,,9.486,9.242,9.163,0.618,0.244,0.079,0.323
EPIC 211540348,EPIC 211540348.01,,FALSE POSITIVE,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,FALSE POSITIVE,,16,1,0.62038800,2458095.739620,49.767800,0.0817000,,,,,,,,,,,,,,,,,14.022,13.648,13.384,,13.372,14.239,13.405,,12.749,12.599,12.559,0.264,0.150,0.040,0.190
EPIC 211541590,EPIC 211541590.01,,CANDIDATE,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,CANDIDATE,,5,1,9.81881482,2457143.386971,0.285000,0.1335833,,,,,,,,,,,,,,,,,14.336,16.800,15.204,,16.247,14.561,13.517,,11.470,10.916,10.648,1.596,0.554,0.268,0.822
EPIC 211543616,EPIC 211543616.01,,CANDIDATE,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,CANDIDATE,,16,1,1.51823200,2458096.376230,35.638900,0.1284000,,,,,,,,,,,5510.00,4.24,,,1.21,,15.600,16.940,15.906,,16.383,15.622,15.264,,14.125,13.612,13.563,1.034,0.513,0.049,0.562
EPIC 211544257,EPIC 211544257.01,,CANDIDATE,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,CANDIDATE,,16,1,1.63013000,2458096.450810,4.696400,0.0952000,,,,,,,,,,,6190.00,4.14,,,1.60,,12.242,13.000,12.356,,12.638,12.226,12.072,,11.244,10.951,10.919,0.644,0.293,0.032,0.325
EPIC 211546613,EPIC 211546613.01,,CANDIDATE,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,CANDIDATE,,16,1,2.00747200,2458096.894290,1.698900,0.0377000,,,,,,,,,,,3790.00,4.78,,,0.47,,15.982,,,,,,,,13.737,13.133,12.881,,0.604,0.252,0.856
EPIC 211551160,EPIC 211551160.01,,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,CANDIDATE,,5,1,37.40590000,2457165.702300,0.145000,0.1600000,,,67.000000,0.03660,2.320,0.207,,,,,,,,,0.58,,14.001,15.609,14.448,,15.026,13.960,13.562,,12.314,11.744,11.654,1.161,0.570,0.090,0.660
EPIC 211552050,EPIC 211552050.01,,CANDIDATE,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,CANDIDATE,,16,1,3.54496500,2458097.951640,0.062100,0.0610000,,,,,1.900,0.170,,,,,4860.00,4.60,,,0.70,,13.194,14.593,13.556,,14.050,13.155,12.827,,11.630,11.093,10.979,1.037,0.537,0.114,0.651
EPIC 211562654,EPIC 211562654.01,K2-183 c,CANDIDATE,<a refstr=POPE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.461.3399P/abstract target=ref>Pope et al. 2016</a>,CONFIRMED,,5,0,10.79200000,2457147.782000,0.052300,0.1492100,0.1510,,,0.02286,,,,,,,,,,,,,12.754,13.632,12.846,,13.471,12.639,12.447,,11.485,11.152,11.021,0.786,0.333,0.131,0.464
EPIC 211562654,EPIC 211562654.01,K2-183 c,CANDIDATE,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,CONFIRMED,,5,0,10.79305290,2457147.773653,0.068000,0.1642500,,,,,,,,,,,,,,,,,12.754,13.632,12.846,,13.471,12.639,12.447,,11.485,11.152,11.021,0.786,0.333,0.131,0.464
EPIC 211562654,EPIC 211562654.01,K2-183 c,CANDIDATE,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,CONFIRMED,,5,0,10.79261300,2457147.774980,,0.1604000,0.4700,,,0.02680,2.700,0.240,,,,,,,,,0.92,,12.754,13.632,12.846,,13.471,12.639,12.447,,11.485,11.152,11.021,0.786,0.333,0.131,0.464
EPIC 211562654,EPIC 211562654.02,K2-183 d,CANDIDATE,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,CONFIRMED,,5,0,22.63459400,2457144.143930,,0.1725000,1.1400,,,0.17290,17.400,1.550,,,,,,,,,0.92,,12.754,13.632,12.846,,13.471,12.639,12.447,,11.485,11.152,11.021,0.786,0.333,0.131,0.464
EPIC 211562654,EPIC 211562654.02,K2-183 d,CONFIRMED,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,CONFIRMED,,5,0,22.62949600,2457144.155190,,,,89.375,45.146853,0.02668,2.541,0.230,,1.000000e-04,,,5482.00,4.60,0.090,[Fe/H],0.87,,12.754,13.632,12.846,,13.471,12.639,12.447,,11.485,11.152,11.021,0.786,0.333,0.131,0.464
EPIC 211562654,EPIC 211562654.01,K2-183 c,CONFIRMED,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,CONFIRMED,,5,0,10.79347100,2457147.774910,,,,88.414,19.048147,0.02636,2.511,0.220,,1.000000e-04,,,5482.00,4.60,0.090,[Fe/H],0.87,,12.754,13.632,12.846,,13.471,12.639,12.447,,11.485,11.152,11.021,0.786,0.333,0.131,0.464
EPIC 211562654,EPIC 211562654.03,K2-183 b,CONFIRMED,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,CONFIRMED,,5,0,0.46926900,2457140.603390,,,,25.034,1.396227,0.02729,2.599,0.230,,1.000000e-04,,,5482.00,4.60,0.090,[Fe/H],0.87,,12.754,13.632,12.846,,13.471,12.639,12.447,,11.485,11.152,11.021,0.786,0.333,0.131,0.464
EPIC 211562654,EPIC 211562654.03,K2-183 b,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,CONFIRMED,,5,1,0.46928700,2457139.661800,0.021520,0.0642000,,,2.190000,0.01359,1.460,0.130,,,,,,,,,0.98,,12.754,13.632,12.846,,13.471,12.639,12.447,,11.485,11.152,11.021,0.786,0.333,0.131,0.464
EPIC 211562654,EPIC 211562654.02,K2-183 d,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,CONFIRMED,,5,1,22.63020000,2457144.152600,0.094700,0.2050000,,,12.900000,0.04900,5.200,0.460,,,,,,,,,0.98,,12.754,13.632,12.846,,13.471,12.639,12.447,,11.485,11.152,11.021,0.786,0.333,0.131,0.464
EPIC 211562654,EPIC 211562654.01,K2-183 c,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,CONFIRMED,,5,1,10.79274000,2457147.777200,0.090100,0.1740000,,,11.700000,0.03210,3.450,0.308,,,,,,,,,0.98,,12.754,13.632,12.846,,13.471,12.639,12.447,,11.485,11.152,11.021,0.786,0.333,0.131,0.464
EPIC 211563123,EPIC 211563123.01,,FALSE POSITIVE,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,FALSE POSITIVE,,5,1,17.32585700,2458098.304980,33.482000,0.3548000,,,,,,,,,,,,,,,,,12.583,13.276,12.705,,12.916,12.552,12.440,,11.581,11.288,11.294,0.571,0.293,-0.006,0.287
EPIC 211569704,EPIC 211569704.01,,CANDIDATE,<a refstr=POPE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.461.3399P/abstract target=ref>Pope et al. 2016</a>,CANDIDATE,,5,1,34.02300000,2457156.994000,0.030800,0.1250000,0.0000,,,0.01756,,,,,,,,,,,,,11.997,13.579,12.360,,12.930,11.944,11.597,,10.262,9.643,9.540,1.219,0.619,0.103,0.722
EPIC 211572511,EPIC 211572511.01,,CANDIDATE,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,CANDIDATE,,5,1,10.39528014,2457152.270561,0.019000,0.1850833,,,,,,,,,,,,,,,,,11.686,12.874,12.390,,12.133,11.677,11.495,,10.631,10.316,10.269,0.484,0.315,0.047,0.362
EPIC 211578235,EPIC 211578235.01,,CANDIDATE,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,CANDIDATE,,5,1,11.00753700,2457147.979220,,0.0642000,1.2900,,,0.40560,41.500,3.700,,,,,,,,,0.94,,14.330,15.328,14.560,,14.884,14.302,14.092,,13.026,12.630,12.500,0.768,0.396,0.130,0.526
EPIC 211578235,EPIC 211578235.01,,CANDIDATE,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,CANDIDATE,,5,0,11.00357542,2457147.986947,0.780000,0.0626250,,,,,,,,,,,,,,,,,14.330,15.328,14.560,,14.884,14.302,14.092,,13.026,12.630,12.500,0.768,0.396,0.130,0.526
EPIC 211579112,EPIC 211579112.01,,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,CANDIDATE,,5,1,17.70370000,2457156.425500,0.677000,0.0840000,,,66.900000,0.07860,1.760,0.157,,,,,,,,,0.20,,15.768,,,,,,,,13.501,12.947,12.638,,0.554,0.309,0.863
EPIC 211579112,EPIC 211579112.01,,CANDIDATE,<a refstr=POPE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.461.3399P/abstract target=ref>Pope et al. 2016</a>,CANDIDATE,,5,0,17.70300000,2457156.427000,0.650800,0.0780000,0.0000,,,0.08067,,,,,,,,,,,,,15.768,,,,,,,,13.501,12.947,12.638,,0.554,0.309,0.863
EPIC 211579683,EPIC 211579683.01,,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,CANDIDATE,,5,1,9.01020000,2457144.616200,0.098200,0.2030000,,,5.700000,0.04400,3.600,0.320,,,,,,,,,0.74,,14.029,15.313,14.295,,14.745,13.910,13.722,,12.511,11.970,11.856,1.018,0.541,0.114,0.655
EPIC 211579683,EPIC 211579683.01,,CANDIDATE,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...594A.100B/abstract target=ref>Barros et al. 2016</a>,CANDIDATE,,5,0,9.01258853,2457144.614253,0.081000,0.1516250,,,,,,,,,,,,,,,,,14.029,15.313,14.295,,14.745,13.910,13.722,,12.511,11.970,11.856,1.018,0.541,0.114,0.655
EPIC 211586387,EPIC 211586387.01,,CANDIDATE,<a refstr=POPE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.461.3399P/abstract target=ref>Pope et al. 2016</a>,CANDIDATE,,5,0,35.38300000,2457142.906000,0.094500,0.1289200,0.0000,,,0.03074,,,,,,,,,,,,,14.296,15.720,14.636,,15.161,14.253,13.925,,12.697,12.111,12.043,1.084,0.586,0.068,0.654
EPIC 211586387,EPIC 211586387.01,,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,CANDIDATE,,5,1,35.39720000,2457142.880400,0.147000,0.1950000,,,30.000000,0.04500,2.600,0.230,,,,,,,,,0.53,,14.296,15.720,14.636,,15.161,14.253,13.925,,12.697,12.111,12.043,1.084,0.586,0.068,0.654
EPIC 211589784,EPIC 211589784.01,,FALSE POSITIVE,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,FALSE POSITIVE,,5,1,1.35938600,2458096.687150,9.201300,0.0767000,,,,,,,,,,,,,,,,,12.678,12.780,12.764,,13.225,11.860,12.443,,10.837,10.530,10.446,0.016,0.307,0.084,0.391
EPIC 211594205,EPIC 211594205.01,K2-184 b,CANDIDATE,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,CONFIRMED,,5,0,16.99584800,2457148.498660,,0.1038000,0.4800,,,0.01820,1.600,0.140,,,,,,,,,0.79,,10.680,11.227,10.345,,10.726,10.665,9.843,,8.920,8.513,8.380,0.882,0.407,0.133,0.540
